Age,Sex,Grade,Height,Weight,fruits last 30 days,vegetables last 30 days,soft drinks last 30 days,fast food last 7 days,days active 6o mins plus 7 past days,walk or bike to school past 7 days,days went to PE each week,always hungry last 30 days ,ate fruits 2+ times per week past 30 days,ate vegetabes 3+ times per day last 30 days,drank soft drinks 1+ times per day past 30 days,ate fast food 3+ times per day last 30 days,drank soft drinks 1+ times per day last 30 days,active 60+ for more than 5 days for past 7 days,walk/bike 0 days to school last 7 days,3+ days PE each week,overweight,obese,underweight,ate 5+ fruits/vegetables 30 days,physically active all 7 days,attended PE 5+ each week,weight,stratum,psu
7,2,4,1.6,41,1,3,1,2,1,6,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,303.4737,201201007,13
6,2,4,1.59,60,7,5,4,4,4,3,4,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,303.4737,201201007,13
8,2,4,1.58,50,5,3,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201007,13
6,2,4,1.48,50,4,3,5,3,3,,1,2,1,2,1,2,2,2,,2,2,2,2,2,2,2,303.4737,201201007,13
7,2,4,1.57,53,2,7,1,1,5,1,6,2,2,1,2,2,2,2,1,1,2,2,2,1,2,1,303.4737,201201007,13
5,2,4,1.64,61,1,2,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201007,13
6,2,4,1.59,55,2,3,1,1,3,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201007,13
6,2,4,1.63,54,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201007,13
8,2,4,1.54,45,4,4,3,2,8,8,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,303.4737,201201007,13
8,2,4,1.7,60,5,7,3,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,303.4737,201201007,13
7,1,6,1.64,45,1,1,2,1,2,8,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,254.2835,201201007,13
7,2,6,1.56,55,4,3,3,4,5,8,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,312.8705,201201007,13
8,1,6,1.79,69,1,5,1,1,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,254.2835,201201007,13
7,2,6,1.64,52,1,1,1,1,8,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,312.8705,201201007,13
8,1,6,1.67,63,2,4,2,4,8,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,254.2835,201201007,13
7,2,6,1.57,50,1,2,1,1,2,8,6,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,312.8705,201201007,13
8,1,6,1.75,63,1,2,1,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,254.2835,201201007,13
7,1,6,1.71,68,2,4,2,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,254.2835,201201007,13
8,1,6,1.67,68,2,3,,1,1,4,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,254.2835,201201007,13
7,2,6,1.58,60,4,1,1,3,3,,1,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,312.8705,201201007,13
6,1,6,1.69,55,2,3,1,8,8,8,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,254.2835,201201007,13
6,2,6,1.71,62,3,1,2,4,8,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,312.8705,201201007,13
7,2,6,1.61,69,3,2,2,1,5,8,6,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,312.8705,201201007,13
8,1,6,1.69,62,3,7,1,6,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,254.2835,201201007,13
8,1,6,1.84,77,1,2,1,1,8,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,254.2835,201201007,13
8,2,6,1.6,51,3,4,3,2,2,6,6,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,312.8705,201201007,13
8,1,6,1.72,55,1,3,2,3,8,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,254.2835,201201007,13
8,2,6,1.54,57,3,3,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,312.8705,201201007,13
7,1,6,1.78,61,3,3,2,1,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,254.2835,201201007,13
7,2,6,1.6,50,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,312.8705,201201007,13
8,1,6,1.67,57,2,4,2,2,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,254.2835,201201007,13
7,2,6,1.65,69,3,3,2,1,4,1,4,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,312.8705,201201007,13
8,1,6,1.71,55,1,3,1,1,3,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,254.2835,201201007,13
8,1,6,1.64,57,1,4,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,254.2835,201201007,13
8,1,6,1.76,73,1,3,1,4,7,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,254.2835,201201007,13
8,1,6,1.73,62,,4,4,6,6,1,2,2,,2,1,1,2,1,1,2,2,2,2,,2,2,254.2835,201201007,13
7,2,6,1.56,52,1,4,,2,8,8,2,2,2,2,,2,2,1,2,2,2,2,2,2,1,2,312.8705,201201007,13
6,2,6,1.47,41,2,1,1,1,5,8,6,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,312.8705,201201007,13
6,1,6,1.77,61,1,3,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,254.2835,201201007,13
8,1,6,1.67,54,1,3,1,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,254.2835,201201007,13
8,1,6,1.66,58,3,1,3,2,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,254.2835,201201007,13
6,2,6,1.6,65,2,3,2,8,3,4,5,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,312.8705,201201007,13
7,1,6,1.79,70,3,5,4,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,254.2835,201201007,13
8,2,6,1.6,70,2,1,1,1,8,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,312.8705,201201007,13
7,1,6,1.69,63,3,2,1,3,8,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,254.2835,201201007,13
8,2,7,1.63,65,1,1,1,1,5,8,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,418.1777,201201007,13
8,2,7,1.52,57,2,2,2,2,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.55,60,1,1,1,8,3,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.56,57,2,4,4,4,8,1,6,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,418.1777,201201007,13
8,2,7,1.53,48,3,3,1,1,2,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,418.1777,201201007,13
7,2,7,1.67,69,2,4,2,2,8,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,418.1777,201201007,13
8,2,7,1.48,49,1,1,2,1,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.63,55,2,1,1,2,8,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,418.1777,201201007,13
8,2,7,1.56,46,1,3,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.65,80,2,3,2,5,5,5,4,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.68,68,2,3,5,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.55,38,2,2,2,8,2,8,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,418.1777,201201007,13
8,2,7,1.61,72,5,5,3,3,4,3,1,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,418.1777,201201007,13
8,2,7,1.71,56,2,2,1,1,8,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,418.1777,201201007,13
8,2,7,1.52,52,3,3,2,1,8,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,418.1777,201201007,13
8,2,7,1.62,52,1,1,1,1,8,1,4,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,418.1777,201201007,13
7,2,7,1.63,54,4,4,1,1,8,6,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,418.1777,201201007,13
8,2,7,1.58,58,4,3,3,1,1,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.61,51,3,4,5,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.58,58,1,1,7,4,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.61,60,3,4,1,1,8,8,5,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,418.1777,201201007,13
8,2,7,1.58,49,3,3,3,8,3,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.67,62,2,3,1,1,4,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,418.1777,201201007,13
7,2,7,1.57,57,3,5,3,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.6,53,4,3,2,2,1,1,2,2,1,2,2,2,,2,1,2,2,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.53,47,2,2,1,1,6,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,418.1777,201201007,13
6,2,7,1.6,55,5,4,5,1,8,8,6,2,1,2,1,2,2,1,2,1,2,2,2,1,1,1,418.1777,201201007,13
8,2,7,1.55,48,2,3,2,1,8,1,3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,418.1777,201201007,13
8,2,7,1.63,74,3,3,1,6,1,8,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.54,56,2,2,2,8,8,1,3,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,418.1777,201201007,13
8,2,7,1.59,54,2,3,2,1,7,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,418.1777,201201007,13
8,2,7,1.79,71,2,4,2,1,8,8,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,418.1777,201201007,13
8,2,7,1.61,74,2,2,2,4,8,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,418.1777,201201007,13
5,1,5,1.59,47,1,3,1,1,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,439.3728,201201007,14
7,2,2,1.65,58,1,2,1,1,7,2,4,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,318.6933,201201007,14
8,2,5,1.62,45,4,3,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,556.3223,201201007,14
7,2,5,1.62,70,1,3,2,2,1,8,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,556.3223,201201007,14
8,2,5,1.52,45,1,1,1,4,2,8,6,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,556.3223,201201007,14
6,2,5,1.59,54,3,3,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,556.3223,201201007,14
7,2,5,1.52,40,1,1,1,3,1,8,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,556.3223,201201007,14
7,2,5,1.58,51,2,5,1,1,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,556.3223,201201007,14
6,2,5,1.62,60,4,3,2,4,3,1,4,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,556.3223,201201007,14
6,2,5,1.58,46,2,2,2,1,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,556.3223,201201007,14
7,2,5,1.64,59,1,2,2,1,,3,3,2,2,2,2,2,2,,2,2,2,2,2,2,,2,556.3223,201201007,14
8,2,5,1.59,58,1,1,1,1,8,8,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,556.3223,201201007,14
7,2,5,1.71,74,2,1,1,2,3,8,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,556.3223,201201007,14
6,2,5,1.7,66,2,1,1,1,1,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,556.3223,201201007,14
5,1,5,1.53,46,2,3,2,2,8,3,6,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,439.3728,201201007,14
8,1,5,1.83,75,3,1,1,1,8,1,6,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,439.3728,201201007,14
8,1,5,1.74,58,1,3,1,2,8,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,439.3728,201201007,14
8,2,2,1.64,62,1,2,1,1,4,6,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,318.6933,201201007,14
5,2,5,1.72,60,1,2,2,3,8,8,3,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,556.3223,201201007,14
6,1,5,1.65,52,4,1,1,1,4,1,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,439.3728,201201007,14
6,2,5,1.64,56,1,2,1,1,1,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,556.3223,201201007,14
7,2,5,1.61,59,1,1,1,8,2,8,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,556.3223,201201007,14
6,1,5,1.63,55,3,3,3,4,6,8,4,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,439.3728,201201007,14
7,2,5,1.59,52,2,1,1,1,8,8,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,556.3223,201201007,14
8,1,5,1.71,57,2,5,3,8,8,8,4,2,2,1,1,1,2,1,2,1,2,2,2,2,1,2,439.3728,201201007,14
8,1,5,1.79,63,1,2,1,1,8,6,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,439.3728,201201007,14
8,2,5,1.63,60,5,1,1,1,1,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,556.3223,201201007,14
4,2,5,1.55,49,3,3,1,1,5,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,556.3223,201201007,14
7,2,5,1.61,61,1,2,1,1,4,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,556.3223,201201007,14
8,2,5,1.46,44,1,1,2,1,3,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,556.3223,201201007,14
8,2,5,1.66,56,1,1,1,1,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,556.3223,201201007,14
7,1,5,1.74,66,2,2,2,1,6,6,6,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,439.3728,201201007,14
7,1,5,1.7,55,3,1,1,1,8,1,3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,439.3728,201201007,14
7,1,5,1.74,71,5,1,7,4,4,8,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,439.3728,201201007,14
5,2,5,1.61,36,3,3,1,2,2,1,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,556.3223,201201007,14
7,2,5,1.61,48,1,2,1,1,4,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,556.3223,201201007,14
8,2,5,1.54,56,2,2,2,1,7,1,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,556.3223,201201007,14
6,2,5,1.67,105,1,1,1,1,3,8,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,556.3223,201201007,14
7,2,5,1.61,52,3,1,3,1,4,4,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,556.3223,201201007,14
8,2,2,1.62,64,3,3,2,2,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,318.6933,201201007,14
5,2,5,1.65,68,3,4,3,1,3,8,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,556.3223,201201007,14
8,2,5,1.6,60,1,2,1,1,1,1,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,556.3223,201201007,14
8,2,5,1.64,89,3,4,2,2,2,3,6,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,556.3223,201201007,14
8,2,6,1.52,64,4,3,2,2,3,8,6,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,417.1606,201201007,14
8,1,6,1.8,65,5,,3,1,2,8,2,2,1,,1,2,2,2,2,2,2,2,2,,2,2,339.0447,201201007,14
8,1,6,1.8,72,3,3,3,3,4,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,339.0447,201201007,14
7,1,6,1.79,61,3,2,1,1,8,8,6,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,339.0447,201201007,14
8,1,6,1.73,56,3,4,2,4,6,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,339.0447,201201007,14
6,1,6,1.76,56,3,5,2,1,3,8,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,339.0447,201201007,14
7,1,6,1.5,52,1,2,2,6,8,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,339.0447,201201007,14
7,2,6,1.54,49,2,2,2,1,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,417.1606,201201007,14
8,1,6,1.77,64,3,4,2,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,339.0447,201201007,14
8,1,6,1.71,60,2,2,1,1,8,8,6,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,339.0447,201201007,14
7,1,4,1.76,73,3,3,4,2,3,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,283.8376,201201009,17
8,1,4,1.8,67,5,3,5,5,4,6,5,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,283.8376,201201009,17
6,2,4,1.64,50,5,4,2,6,2,4,4,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,329.8628,201201009,17
7,1,4,1.73,59,3,2,4,6,4,3,3,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,283.8376,201201009,17
8,2,4,1.66,56,3,2,3,3,3,3,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,329.8628,201201009,17
8,1,4,1.74,58,1,7,7,6,7,6,6,2,2,1,1,1,1,1,2,1,2,2,2,1,2,1,283.8376,201201009,17
7,1,4,1.77,57,4,3,5,2,4,4,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,283.8376,201201009,17
7,1,4,1.71,59,1,2,3,2,4,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,283.8376,201201009,17
7,1,4,1.76,50,4,4,3,4,1,6,4,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,283.8376,201201009,17
6,2,4,1.65,54,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,329.8628,201201009,17
5,1,4,1.64,50,4,3,4,3,1,8,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,283.8376,201201009,17
7,1,4,1.55,51,3,2,1,8,5,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,283.8376,201201009,17
7,1,4,1.64,52,2,2,3,3,5,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,283.8376,201201009,17
5,1,4,1.64,57,5,1,1,4,6,6,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,283.8376,201201009,17
4,1,4,1.56,42,1,4,1,4,1,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,283.8376,201201009,17
8,1,4,1.77,62,3,2,3,4,5,6,6,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,283.8376,201201009,17
5,1,4,1.73,62,5,4,4,5,1,8,4,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,283.8376,201201009,17
5,1,4,1.67,49,7,6,2,4,4,3,5,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,283.8376,201201009,17
7,1,4,,,6,5,5,6,6,,,2,1,1,1,1,2,1,,,,,,1,2,,283.8376,201201009,17
7,2,4,1.58,60,1,1,1,4,1,1,3,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,329.8628,201201009,17
7,1,4,1.67,52,2,7,3,5,5,1,,2,2,1,1,1,2,2,1,,2,2,2,1,2,,283.8376,201201009,17
8,1,4,1.7,56,1,3,3,1,2,6,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,283.8376,201201009,17
8,1,4,1.62,53,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,283.8376,201201009,17
8,2,4,1.66,55,1,3,1,2,3,5,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,329.8628,201201009,17
5,1,4,1.72,59,3,3,4,8,2,1,4,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,283.8376,201201009,17
7,1,4,1.62,46,1,3,2,4,1,1,5,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,283.8376,201201009,17
7,2,4,1.69,68,5,6,6,3,3,4,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,329.8628,201201009,17
7,1,4,1.69,60,3,3,2,4,4,6,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,283.8376,201201009,17
8,1,4,1.78,62,5,5,5,2,2,4,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,283.8376,201201009,17
8,1,4,1.8,54,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,283.8376,201201009,17
5,1,4,1.64,46,1,5,2,2,3,7,4,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,283.8376,201201009,17
6,1,4,1.79,47,2,2,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,283.8376,201201009,17
6,2,4,1.67,55,3,4,3,4,3,8,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,329.8628,201201009,17
8,1,4,1.76,61,1,3,2,2,4,5,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,283.8376,201201009,17
3,1,4,1.7,60,3,3,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,283.8376,201201009,17
8,1,4,1.68,58,4,5,1,4,6,5,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,283.8376,201201009,17
8,1,4,1.76,60,5,5,5,1,1,1,3,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,283.8376,201201009,17
4,1,4,1.72,51,2,3,1,2,3,4,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,283.8376,201201009,17
3,1,4,1.63,55,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,283.8376,201201009,17
6,1,4,1.81,71,1,3,1,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,283.8376,201201009,17
5,1,4,1.78,60,5,3,1,2,1,3,5,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,283.8376,201201009,17
5,1,4,1.65,50,3,3,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,283.8376,201201009,17
8,1,4,1.77,65,2,5,3,4,2,3,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,283.8376,201201009,17
8,1,4,1.79,60,4,2,4,4,3,8,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,283.8376,201201009,17
8,2,4,1.62,50,5,4,1,4,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,329.8628,201201009,17
7,1,4,1.65,59,2,3,1,2,3,2,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,283.8376,201201009,17
8,1,6,1.8,64,1,3,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,239.8901,201201009,17
7,1,6,1.6,56,2,1,1,3,8,4,4,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,239.8901,201201009,17
8,1,6,1.74,64,3,4,1,8,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.67,55,3,3,6,1,5,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,239.8901,201201009,17
6,1,6,1.63,58,5,4,3,4,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,239.8901,201201009,17
8,2,6,1.66,72,1,6,6,6,4,8,4,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,295.1608,201201009,17
7,1,6,1.7,61,1,3,1,2,3,3,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.69,63,1,1,1,1,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.68,63,1,1,1,1,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,239.8901,201201009,17
8,2,6,1.64,59,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,295.1608,201201009,17
8,,6,,,3,1,3,1,3,8,2,2,2,2,1,2,2,2,2,2,,,,2,2,2,239.8901,201201009,17
8,2,6,1.77,60,1,1,1,1,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,295.1608,201201009,17
8,1,6,1.7,59,5,3,6,4,3,,3,2,1,2,1,1,2,2,,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.71,58,5,5,6,8,4,,4,1,1,1,1,1,2,2,,1,2,2,2,1,2,2,239.8901,201201009,17
7,1,6,1.86,75,1,1,1,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.79,70,4,2,1,1,3,1,3,2,1,2,2,2,,2,1,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.66,65,2,2,1,2,8,8,3,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,239.8901,201201009,17
8,1,6,1.72,58,1,1,1,2,7,1,3,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.68,51,1,3,1,2,8,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,239.8901,201201009,17
8,1,6,1.86,63,1,2,1,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,239.8901,201201009,17
8,1,6,1.76,67,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.74,57,1,1,1,1,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,239.8901,201201009,17
7,,7,,,7,7,7,8,8,2,1,1,1,1,1,1,1,1,2,2,,,,1,1,2,336.8428,201201009,17
7,1,6,1.69,56,1,1,1,1,4,6,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.69,62,1,3,1,1,7,1,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,239.8901,201201009,17
8,2,6,1.64,57,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,295.1608,201201009,17
8,1,6,1.78,60,1,2,1,3,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,239.8901,201201009,17
8,2,6,1.65,52,1,2,1,2,3,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,295.1608,201201009,17
